author_id,created_at,id,source,text
3558935473,2020-10-08T23,1314347312626331648,Twitter for Android,Coba sg kyk ngene takonono ngerti po ra omnibus law..
45372957,2020-10-08T23,1314347305160470528,Twitter for Android,Unjuk rasa menolak Omnibus Law (+1) pengrusakan Fasilitas Publik (-2)
265910698,2020-10-08T23,1314347250928111616,Twitter for Android,"Maaf ya pren,saya cuma bisa postingan berita para elemen masyarakat yg dah turun kejalan nuntut di batalkannya Omnibuslaw !!! "
1210563991228928000,2020-10-08T23,1314347205461860352,Twitter for Android,"Ingat, tetap Jegal Omnibuslaw! Panjang umur perjuangan! Jogja Damai! "
76279602,2020-10-08T23,1314347193076076545,Twitter for iPhone,The primacy if institution over omnibus law by 
784013294,2020-10-08T23,1314347156426301441,Twitter for Android,"Kabarnya di Yogya nyari anak2 demo omnibus law, mereka dari partai merconih "
1165992601746468864,2020-10-08T23,1314347136499118081,Twitter for Android,"bisa berfikir waras di era covid dan ombibus law ini adalah salah satu anugrah bosen dirumah karena pandemi, dan gedek liat kelakuan pemerintah gr2 omnibus law Tp tidak nyerang orang sembarangan di twitter yg beda pendapat adalah salah satu kewarasan jg menurutku"
1120105612237426689,2020-10-08T23,1314347091666169856,Twitter Web App, Strategi pengalihan isu sih ini menurutku. Yang penting fokus kita tetap kawal uu omnibus law ini.
1036672496248840192,2020-10-08T23,1314347063975444482,Twitter for Android,"\fasum diperbaiki beberapa bulan juga kelar. omnibus law efeknya seumur hidup\ lho2, memang sdh pasti ya klo fasum ga dirusak trus omnibus law akan ttp jalan? klo memang aksinya berhasil trs klen nge twit gini ya monggo"
350231534,2020-10-08T23,1314346985525186561,Twitter Web App,"Contohnya kemungkinan gaji lebih kecil, kemungkinan hak cuti sedikit, kemungkinan untuk ini dan itu, yang intinya bisa mengurangi hak para pekerja. "
1260760816904626176,2020-10-08T23,1314346967326093312,Twitter for Android,"Anggota DPR Tak Terima Salinan Fisik Omnibus Law, Ada Permainan Politik? | BACA "
210278091,2020-10-08T23,1314346953870696448,Twitter for Android,Itulah mengapa sy sangat jengkel kalau mahasiswa yg lagi buat krispi salah ketik..
1194780141978677248,2020-10-08T23,1314346953015062529,Twitter for Android,"Yang tau infokan ya, yang gak tau boleh bantu sebar,heuheu. Semoga mereka cuman kesasar aja. Tapi kalau betul \diamankan\, tolong kembalikan! "
941584820731121664,2020-10-08T23,1314346952893460480,Twitter Web App,"Tpi emang anak STM tu membantu . Pengalaman demo taun kmarin soalnya ingat bgt taun kemarin lgi demo, trus anak STM datang nanya \u201ckak udah minum? kalau belum gw ambilin minum di anak sebelah ya \u201c it really touched my heart  "
712329254,2020-10-08T23,1314346946874634241,Twitter for Android,"Banyak yang bilang, sebelum protes dan ikut aksi, baca dulu UU Omnibus Law sampai selesai. Setelah saya membaca UU Omnibus Law panjang lebar dan mempelajarinya. Saya memutuskan "
71317608,2020-10-08T23,1314346926872031238,Twitter for Android, Benar...yang rusakin Negara para pembuat omnibuslaw....para pembuat kebijakan merugikan Rakyat dan Bangsa...
256435439,2020-10-08T23,1314346890364817408,Twitter Web App,UU Omnibus Cipta Karya sangat positif bagi tumbuhnya wiraswasta di Indon...
2350310581,2020-10-08T23,1314346841467580416,Twitter Web App,"Tonton \Buruh, Mahasiswa, K-Popers Turun Tolak Omnibus Law, Khilafah Sejahterakan Buruh | MMC Video\ di YouTube "
2253470226,2020-10-08T23,1314346821976637441,Twitter Web App,Tidak menyengsarakan rakyat darimana hah?! UDAH JELAS KALIAN UDAH BIKIN SENGSARA RAKYAT SE INDONESIA GEGARA UU OMNIBUS LAW!
55084185,2020-10-08T23,1314346809930649605,Twitter for Android,apa pemerintah ga malu yaa orang luar tau rakyat nya nolak omnibus law tapi mereka masih ga ada pergerakan
1075006779145150465,2020-10-08T23,1314346803718885377,Twitter for Android," Agak gimana gitu yaa, tapi kalo ini bisa bikin mereka ngebatalin omnibus law yaa gapapa deh"
44295605,2020-10-08T23,1314346784022388736,Twitter for iPhone,"Sudah lebih 1,3 juta orang tandatangani petisi tolak Omnibus Law. "
466373930,2020-10-08T23,1314346762992189444,Twitter for Android,"Entog &gt; say \hi\ to protesters, right ? "
1248726242,2020-10-08T23,1314346743065006081,Twitter for Android,"Direktur YLBHI, Asfinawati, mencatat tindakan kekerasan yg dilakukan kepolisian dalam menangani aksi unjuk rasa menolak UU Omnibus Law terjadi di 18 provinsi di seluruh Indonesia. Para pengunjuk rasa dihalangi dengan cara ditangkap sebelum melakukan aksi. "
1201783066932367360,2020-10-08T23,1314346739277590528,Twitter for Android, Oh jadi kamu yang ngesahin omnibus law kemarin itu jaka? Tega kamu! -vina
626083640,2020-10-08T23,1314346724157079552,Twitter for Android, Sekarang pemerintah malah membalikan fakta .menuntut balik aksi anarkis sungguh mahfud MD anjingg masih belum di dengar suara rakyat.. Kalau sampe omnibus law berjalan...saya yakin kondisi akan gini terus bisa bisa demo menurunkan Jokowi!!
865656283,2020-10-08T23,1314346720784867329,dlvr.it,"8 Artis Tolak Omnibus Law, Nikita Mirzani Sindir Puan Maharani - "
1234017370068279296,2020-10-08T23,1314346718708727810,Twitter for Android,"UU Omnibus Law Cipta Kerja adalah UU dzalim dan merugikan rakyat, wajib kita tolak. Namun yang kita tolak bukan hanya UU Omnibus Law tetapi perkara yang mendasari munculnya UU tersebut yaitu sistem liberalisme-kapitalisme."
1283277259101466624,2020-10-08T23,1314346716766760960,Twitter for Android,"Kepada Wartawan pun beringas! Rekam Polisi Pukuli Pendemo Omnibus Law, Jurnalis "
296095596,2020-10-08T23,1314346693370937344,Twitter for Android," Pengamat intelejen gak curiga omnibus law ditunggangi, goblok apa udah di pesan"
1307319095226847232,2020-10-08T23,1314346684806094848,Twitter for Android,Negara ini benar benar kacau
1232316622607503362,2020-10-08T23,1314346676941852672,Twitter for Android, Ngotot banget membela Omnibus law Ini. Berarti mereka memang mau menantang kekuatan rakyat. Mungkin karena merasa didukung konglomerat &amp; aparat. Artinya tak ada jalan lain kecuali revolusi harus terjadi ! \u270a
999910653748903936,2020-10-08T23,1314346659661271040,Twitter for Android, Iya Rakyat Curiga penerbitan uu omnibuslaw cilaka di tunggani......klo ini ma fakta 
309497914,2020-10-08T23,1314346495211040769,Twitter Web App,\Omnibus Law Cipta Kerja\ menuai banyak Kontroversi....Komentarr Rekan elmitra sebagai Rakyat/Buruh gimana nih....? Sekalian deh yahh request lagu Dangdut remix+Pop melayunya Bang Yas temenin deh 4 jam kedepan sampe kelar tabuh 10. Stay Tunee
1143744835523760128,2020-10-08T23,1314346475229310976,Twitter for Android,ini ttd siapa ya yg sahkan omnibuslaw? Anies?
1234312904649764864,2020-10-08T23,1314346439137345537,Twitter for Android,TAKLIMAT MAJELIS ULAMA INDONESIA (MUI) TERKAIT \u201cPENETAPAN UNDANG-UNDANG CIPTA KERJA (OMNIBUS LAW)\u201d
1274529076686909440,2020-10-08T23,1314346379527942145,Twitter for iPhone,Just bcs i dont support your anarchism doesnt mean i stand for omnibus law hh
323619702,2020-10-08T23,1314346363979624448,TweetCaster for Android,Salah Kaprah Omnibus Law Cipta Kerja Memacu Investasi \u2013 
1167619171498070016,2020-10-08T23,1314346340801941504,Twitter for Android,Taklimat Majelis Ulama Indonesia (MUI) Terkait penetapan UU Cilaka alias omnibus law.
1127427501922312192,2020-10-08T23,1314346323945029632,Twitter Web App, Justru dengan adanya omnibus law ini akan melindungi adik2 kita ini yg akan cari kerja. Contoh
1234774867704049664,2020-10-08T23,1314346296560369665,Twitter for Android,"IDI Khawatir Ada Klaster Omnibus Law, Dokter Bakal Kewalahan "
1274129253689438214,2020-10-08T23,1314346234388324357,Twitter Media Studio," Demonstrations have gathered steam in the capital Jakarta and other cities such as Bandung on Wednesday and Thursday, after relatively peaceful protests earlier in the week. "
832411286499569665,2020-10-08T23,1314346223034273793,dlvr.it,Satgas COVID-19 Sebut Demo Tolak Omnibus Law Berisiko Ciptakan Klaster Baru
1254596071,2020-10-08T23,1314346219435560961,dlvr.it,"Demo Tolak Omnibus Law, Perempuan Ini Menangis Berikan Bendera Merah Putih ke TNI"
1168915428883783683,2020-10-08T23,1314346214817579008,Twitter for Android," Sejatinya demo tdk spt dulu merusak sifatnya spt anak kcl, jk tdk pnh dewasa sulit maju ni negri...bs dibatalkn berapa pasal yg merugikan dlm UU omnibus law"
1213442753738096640,2020-10-08T23,1314346206772916224,Twitter for Android," Jember, alhamdulillah dprd nya sepakat menolak uu omnibuslaw, dan hari ini akan terbang ke jakarta katanya"
63407288,2020-10-08T23,1314346166038007809,Twitter for Android,"Redfish base on Berlin German,...neoliberalism But Indonesia is democracy,..what's the next? "
1309180152006533121,2020-10-08T23,1314346144307138561,Twitter for Android,Ett dah lu bukannya buruan ngeluarin perpu cabut omnibuslaw sebelum terjadi hal\u00b2 yang tidak diinginkan
77440740,2020-10-08T23,1314346075050799104,Twitter for Android,Mardigu cuma butuh sehari dari sepakat dengan ke . Silakan mainkan politiknya. 
2797592310,2020-10-08T23,1314346056981729280,Twitter for Android," DPR + pemerintah = terbitkan Omnibuslaw yg merugikan rakyat Pendemo = merusak fasum merugikan negara dan rakyat. ya sama, sama\ perusak."
233392275,2020-10-08T23,1314346034416418816,Twitter for Android,tolak omnibuslaw !!!!
828957402,2020-10-08T23,1314346014401208320,Twitter for iPhone," Apakah pemerintah g punya BIN? Dgn disahkan Ruu omnibus law pastinya akan terjadi demo2.. kalian tuh waras gak sih ? Ini kondisi pandemi , ya bok Ruu omnibus law ditunda dulu.. tdk kasihan dgn adik2 buruh/mahasiswa/pelajar dan masyarakat?"
223795812,2020-10-08T23,1314345990091014146,Twitter for Android,"Oke I'll stop twting abt fasum now. You can now label me middle class ngehek, \org baik\, buzzer, g peduli pendemo, pendukung sawit, or whtevr. People who know me will alws know me. Smg kita yg beda prinsip ttg hal itu msih bisa berteman karena menolak hal yg sama"
1631729401,2020-10-08T23,1314345948970008577,Twitter Web App,Still happy in the misery. Indonesian's student face police brutality in their fighting for rejecting omnibus law bill.
1051199703503622145,2020-10-08T23,1314345936752005121,Twitter Web App," otak artis itu isine duit,,jd meskipun uu omnibus law itu merugikn rakyat dia bilang yg terbaik,,krn apa,,bacotnya sdh di sumpel pk fulus,,wes tua g nyadar juga"
1391919702,2020-10-08T23,1314345928321507328,Twitter for Android,"Barusan dr kamar aku denger makku nonton tipi ada artis diwawancarai masalah omnibus law, sumpa goblo bgt sape si anjg sok sok an bilang efektif efisien, semoga pemerintah sm masyarakat lebih bijaksana dalam menyikapi peraturan. Bijaksana matana, yangfun aq emosy"
1186620643527147521,2020-10-08T23,1314345897300377600,Twitter for Android, Provokator sebenarnya UU Omnibuslaw
1298125503111393281,2020-10-08T23,1314345890916651008,Twitter for Android, Omnibuslaw sampah
448971120,2020-10-08T23,1314345851012096000,Twitter for Android,"Jelas ini. Yuk Kawan-kawan yang berorganisasi NU, kita harus mendorong dan mengawal pernyataan sikap ini. Ojok mencla mencle, jarene manut Ulama. "
1116927235410153472,2020-10-08T23,1314345830459953153,Twitter for Android," Kebanyakan DPRD di Bali masih pro omnibus law dan masih blom bisa ambil keputusan, ya alasannya tidak bisa dijelaskan oleh saya. Takut salah ngomong "
333877701,2020-10-08T23,1314345790362382337,Twitter Web App,"Demo Omnibus Law di Malang Ricuh, 4 Mobil Satpol PP Dirusak | "
888296228,2020-10-08T23,1314345759802826754,IFTTT,"VIDEO AMATIR AKSI DEMO OMNIBUS LAW DI BERBAGAI DAERAH 8 OKT 2020! Jakarta, Yogyakarta, Surabaya "
1171326344359079937,2020-10-08T23,1314345747320455170,Twitter for Android,"Apa Surabaya itu milik pribadi Risma, apa Kota Surabaya dibangun dg Uang kamu bu Risma? "
516310556,2020-10-08T23,1314345734079090688,Twitter for Android,"Kronologi Penangkapan Jurnalis LPK Gema Unesa saat liputan aksi penolakan Omnibus Law di Grahadi Surabaya, Kamis, 08 Oktober 2020"
835871214,2020-10-08T23,1314345717628956672,Twitter for Android, Rakyat akan Menindak Aktor yang memboncengi OmnibusLaw UU Ciptaker!
1238271988914737152,2020-10-08T23,1314345716962127872,Twitter for Android," Yes, we're fight for our better future. The president &amp; his party are the first omnibus law's inisiator. They're sucks...!!! "
1314108795585347585,2020-10-08T23,1314345685525749760,Twitter for Android,"Yg pro omnibuslaw. Dia pikir buruh hy yg kerja di pabrik?Kerja dikantoran,berdasi.Selama bukan bos tetep disebut buruh!! Dia kira investor kaya raya buruh ikutan kaya?Mikir! "
1191873963892207616,2020-10-08T23,1314345684754079744,Twitter for Android,Thread kumpulan opini soal demonstrasi tolak UU omnibuslaw 8 Oktober
164566446,2020-10-08T23,1314345634028163073,Twitter for Android,"Ada dokter islamis, ngamuk2 soal pilkada, giliran demo omnibus law wow dikomporin diselametin. Ky gitu contohnya. Sampah"
990928991895744512,2020-10-08T23,1314345624645427202,Twitter for Android,Gelombang Demonstrasi Penolakan UU Cipta Kerja (UU Omnibus Law)
207559187,2020-10-08T23,1314345606148624384,Twitter for iPhone,Istana Tegaskan Tak Ada Opsi Perppu Batalkan Omnibus Law Cipta Kerja Meski Didemo Rakyat
1304798487322611713,2020-10-08T23,1314345604688953346,Twitter for iPhone,"hai yg masuh demo atau yg uda pulang, pagi ini uda kena gejalan covid atau belum ? "
1149466437938888706,2020-10-08T23,1314345575332995074,Twitter for Android,"8. Disahkannya UU Omnibus Law ini mengindikasikan aspirasi rakyat tak berlaku. Meski mayoritas rakyat menolak, toh tetap disahkan juga. "
192185918,2020-10-08T23,1314345575182082049,Twitter for iPhone, mungkin masyarakat juga tahu siapa sponsor omnibus law tsb !!!!
2366894196,2020-10-08T23,1314345567871406082,Twitter Web App,Sikap PBNU Tentang Omnibus law
114697372,2020-10-08T23,1314345564050395136,Twitter for Android,Analisis Sosiologis Demo Buruh dan Mahasiswa Tolak Omnibus Law yang masif dan anarkis
1054313827485941760,2020-10-08T23,1314345527148867584,Twitter for Android," Ingat, yg mendorong untuk segera mensahkan omnibus law itu pemerintah pusat"
1424733601,2020-10-08T23,1314345524640665600,Twitter for Android, Uji materi Undang-Undang. Pastikan bukti yg dibawa kuat.
45778654,2020-10-08T23,1314345509360791552,Twitter for Android, Siapa sponsor dan yang biayai UU omnibus law
1085516036487561216,2020-10-08T23,1314345497709092865,Twitter for Android,"The weakness of protest mvts we must acknowledge. On one hand you have violence and on another, people \making peace with the police\. It's just hard to ensure these mvts aren't infiltrated by bad actors when their organizers (if any) are well-intentioned "
1057584644,2020-10-08T23,1314345466121785344,Twitter for Android,keuwuan yang terjadi ditengah kisruh. sa ae taplak mejaaa
1006333952682889216,2020-10-08T23,1314345451039059968,Twitter for Android,"Sekarang gini, provokator tadinya memanfaatkan kalian. Tapi setelah kalian di kemakan omongannya kalian makin panas dan ngelakuin hal bodoh sampe ngerusak fasilitas negara. Jadi salah siapa?? "
1215265267200094208,2020-10-08T23,1314345401240096769,Twitter for Android,pagi pagi buka hp liat Twitter isi tl penyalahan demo semua gara\u00b2 fasilitas rusak. yang akibat nya info info orang hilang dan pembahasan isu omnibus law nya ke timbun. perusakan apapun itu emang gak baik. tapi bisa kah fokus ke maksud dari demo nya lebih dulu?
1205611459960434688,2020-10-08T23,1314345397628723204,Twitter for Android, Keren tmnku yg 14 thn aja msh binggung omnibus law ini beneran apa enggak
61671440,2020-10-08T23,1314345349310414848,Twitter for Android,Mereka pikir cuma uang mereka saja yg membangun itu.. Ada juga uangnya yg mendukung Omnibus Law... mereka pun ada andil membangun fasilitas itu... Ingat.. bukan cuma uang buruh saja yg membangun fasilitas bersama itu lewat pajak... ayo kota bijak..
966983910788759553,2020-10-08T23,1314345334613536769,genpico,"Pakar Hukum Tata Negara, Refly Harun murka melihat pasal-pasal dalam UU Cipta Kerja Omnibus Law. Kecamannya ngeri! "
142305302,2020-10-08T23,1314345332289859584,Twitter Web App," Fasilitas Publik Dirusak Dibakar Massa Tolak Omnibus Law, Mengejutkan Reaksi Anies pada Pendemo "
1297352652225880064,2020-10-08T23,1314345287893225472,Twitter for Android," Masih mending,aku malah ditanyain sama kuli bangunan. \Mbak itu demo karna apasi,kok rame omnibus law,dampaknya buat kuli kayak saya apa ya?saya aja kerja pindah2 pesangon gapernah dapet\ bayangin woyyyyy"
529475903,2020-10-08T23,1314345267437555712,Twitter for Android," CNBC otaknya cuan terus, pantesan dr kemaren ngepompom UU omnibuslaw terus"
190562444,2020-10-08T23,1314345231895019521,Twitter for Android,"Aksi Tolak UU Omnibus Law Ricuh, Dua Mahasiswa Pandeglang Derita Benjol "
1310804300986109953,2020-10-08T23,1314345229881753601,Twitter for Android, RUU OMNIBUSLAW akan memperluas perampokan tanah adat oleh pemerintah.
81806716,2020-10-08T23,1314345208671162369,Twitter Web App,"Kerusakan fasilitas bisa terjadi karena adanya perusuh yg memanfaatkan aksi atau mmg karena kekesalan rakyat atau Omnibus Law, tp kerusakan hutan &amp; lingkungan terjadi karena oligarki dan korupsi kebijakan, mana yg parah? "
1312823947570810880,2020-10-08T23,1314345203419971584,IFTTT,Potensi Dampak Buruk UU Omnibus Law Cipta Kerja Terhadap Kondisi Masa Depan Pemukiman dan Masyarakat
1282271054694498305,2020-10-08T23,1314345198558748672,Twitter for Android, Walaikumusalam . Omnibus law di reka..Rezim oligarki.
997819061147873280,2020-10-08T23,1314345179004903425,Twitter for Android,BBC News
346533504,2020-10-08T23,1314345154904354817,Twitter for Android, Enggak usah sok tahu . Mereka jg pasti lebih paham. Ikut aksi jg dilindungi konstitusi.
1149466437938888706,2020-10-08T23,1314345151410495489,Twitter for Android,6. Kepentingan oligarki disapu bersih dengan UU Sapu Jagat (baca
1284674359555022849,2020-10-08T23,1314345140270428162,Twitter for iPhone,"Kok aku ngerasanya omnibus law itu pelopornya para VIP negara gtu si, jadi jokowi kaya dibuat tameng biar dia yg disalahin"
1292233448283762689,2020-10-08T23,1314345122801217537,Twitter Web App,"Gais, serius nanya. Bukannya fokus kita ini gagalin omnibus law? Kok malah ada hastag ga percaya pak jokowi lah, bahkan ada yang nyuruh pak jokowi turun jabatan presiden. Why? "
69246245,2020-10-08T23,1314345104681836545,Twitter for Android,"\u00b0 \u00b0 JANGAN HERAN YAH KALO MEREKA RUSUH. -- Ternyata masih Seperti biasa.Bukan Cuma KAMI.,Kelompok KI-LAPER &amp; Serikat-Serikat Pemalas dalam Aksi Tolak Omnibus.,Tapi juga Banyak Partai yang ikut Jadi Juru Masaknya dalam Aksi Demo Buruh Tolak UU OMNIBUS Law. "
1272430390645387265,2020-10-08T23,1314345095685042176,Twitter for Android,Kalian diajak becanda gk si?
1246745806461227008,2020-10-08T23,1314345079092330496,Twitter for Android,Pliss lah tu omnibus law batalin gua buruh pabrik pengen cakep harga skincare mahal ya kali dpt gajinya cuma berape doang kaga sesuai ama tenaga
1139341967995752448,2020-10-08T23,1314345068619161601,Twitter for Android, Nah itu pertanyaan gwh dr kemaren.... Belum liat pemimpinnya jd belum tau arahnya kemana? Klo omnibuslaw disetujui dicancel trus urusan selesai??
1296339589674594304,2020-10-08T23,1314345062847795201,Twitter for Android,"Buruh, Mahasiswa, K-Popers Turun Tolak Omnibus Law, Khilafah Sejahterakan Buruh | MMC Video "
522217609,2020-10-08T23,1314345062558359557,Twitter Web App,"sehari-hari berkutat dgn analisa wacana teks media asing atas Indonesia, lihat beginian bikin mata segar~ sila buat yg msh gamang dan belum menentukan sikap terkait Omnibuslaw negara qta dan butuh variasi baca berita dlm bahasa lain (di ba ca, yes. bukan langsung diyakini) "
1139125781718716417,2020-10-08T23,1314345027238154241,Twitter for Android," MATA LU KAGA MELEK? CARA ALUS UDAH DI LAKUKAN, MASIH JADI RUU PENOLAKAN TERHADAP OMNIBUS LAW UDAH DILAKUKAN, DENGAN CARA BAIK BAIK, APAKAH DI DENGAR?? ENGGAK!! MALAH DITETAPKAN JADI UU DENGAN CARA YG JAHANAM, KETOK PALU TENGAH MALEM, YG NGGAK SETUJU MIC NYA DI MUTE"
550858406,2020-10-08T23,1314344999652220928,Twitter for Android," Woy ngerusak fasilitas itu tetap salah.. Tapi menyampaikan aspirasi nolak Omnibus Law itu hak rakyat.. Demo ngga rusuk iso kan, ak wong solo tapi reti rasane yen fasilitas di rusak iku eman."
350231534,2020-10-08T23,1314344973186203648,Twitter Web App,"Lalu, katanya banyak pasal dan ayat yang tidak pro pekerja dan buruh hanya pro ke investor. Ya, namanya juga mau menarik para investor, jadi kemungkinan ada beberapa hak buruh dan pekerja yang dikurangi, tapi bukan ditiadakan ya. "
71317608,2020-10-08T23,1314344970673778689,Twitter for Android, Inikah buah dari omnibuslaw?!!
23772644,2020-10-08T23,1314344961018654720,SocialFlow,"Tengkorak seorang mahasiswa retak dan harus menjalani operasi di Kabupaten Bekasi, Jawa Barat. Kemudian sejumlah mahasiswa di Parepare, Sulawesi Selatan, mengalami luka seperti bocor di kepala dan lebam di dada saat berdemonstrasi menolak Omnibus Law. "
1310473762559541253,2020-10-08T23,1314344960481660928,Twitter for Android,"ntar kalau ad yg dapet info terbaru tentang daerah apa aj yg udh menolak omnibus law tag aku yh, atau kabarin lwt dm,, please yh "
846172360646438912,2020-10-08T23,1314344942622314501,Twitter for Android," Selain melawan lewat Tagar, Teman\ K Popers, Kaum Rebahan, Buruh, Mahasiswa, Pekerja, Anak STM, dll juga harus melawan lewat Petisi. Ikuti caranya dan tandatangani segera "
1036672496248840192,2020-10-08T23,1314344920937754625,Twitter for Android,"jujur w pun tdk suka klo malah fokus ke kerusuhan demo dibanding penyebab demo nya itu sendiri (alias dpr dan omnibus law kontol) tp org yg menyuarakan ketidaksukaan dia soal perusakan fasum (tanpa mendiskreditkan demonstran) menurut w valid lho, knp hrs dianjing2in??"
995077606499233793,2020-10-08T23,1314344906769326080,Twitter for Android, Itu mall2 milik cukong2 yg mendukung omnibus law gk?
1274129253689438214,2020-10-08T23,1314344906224218112,Twitter Media Studio,Tens of thousands of Indonesians have protested for a third day against a controversial law that critics say will harm workers and the environment.
18277087,2020-10-08T23,1314344903434936320,Twitter for Android, Haha duh gusti.. Kumaha ieu meuni viral piusan si omnibus law teh 
1006333952682889216,2020-10-08T23,1314344867967901698,Twitter for Android,"Gini yaa gini, kalaubudah ngerusak fasilitas yg ada nihh, yang mau tanggung jawab siapa?? Astaga udah kaya gini pada kabur bilangnya \ITU BUKAN KITA TAPI PROVOKATOR\ "
609710426,2020-10-08T23,1314344793175060480,Twitter Web App, ini ada satu manusia yg gagal paham UU Omnibuslaw. dikiranya yg turun unjuk rasa hanya modal otak kosong.
114270381,2020-10-08T23,1314344782898978816,Twitter for iPhone,Sing kono sakarepmu. Sing kene yo sakarepku..
477791118,2020-10-08T23,1314344682529320961,Twitter Web App, Omnibus law lah kepentingan kapitalis.! Kalau kami demi kepentingan0 rakyat...
1054313827485941760,2020-10-08T23,1314344666255388672,Twitter for Android," Dari kalimatnya, bukan kang emil yg minta perpu dan menolak omnibus law, tapi serikat pekerja"
176339657,2020-10-08T23,1314344659628429312,Twitter for Android,"\Pak Jokowi mau mencapai pertumbuhan 7 persen sehingga bisa menyerap lebih banyak tenaga kerja, tak perlu Omnibus Law yang banyak cacatnya itu. Perangi saja terus korupsi, terutama di pusaran kekuasaan,\ "
1152588717124489216,2020-10-08T23,1314344644046581763,Twitter for Android,"guys ayo isi petisi ini!!! Ketua dan Para Wakil Ketua , Ini Maklumat Pemuka Agama Indonesia. Tolak Omnibus Law dan Buka Ruang Partisipasi Publik - Tandatangani Petisi! "
207559187,2020-10-08T23,1314344636844961792,Twitter for iPhone,Jurnalis Hilang hingga Dianiaya Polisi saat Meliput Demo Penolakan Omnibus Law - Nasional \u2066 \u2069 \u2066 \u2069
1234774867704049664,2020-10-08T23,1314344626308833280,Twitter for Android,"Dinilai Kontroversi, KBM Konsel Ikut Andil Tolak Omnibus Law "
349014879,2020-10-08T23,1314344554472984576,Twitter for Android,Please depeer cepet revisi Omnibus Law nya. Gw mau nge hype comeback chen. Tolong. 
b26v89c19zqg8o3fos8u1q4i1q34rft2xsp91urj4eid9,1314344518741684224,2180118637,2020-10-08T23,1314344504661430272
803264418205138945,2020-10-08T23,1314344487607365632,Twitter for Android, The Indonesian president is f*ckin cowards. He ran away with the excuse of seeing the ducks rather than meeting with the students and the labors who protest the Omnibus Law. And he ordered to violent &amp; repressive police officers to deter the students and the labors.
1131600511197597696,2020-10-08T23,1314344437313486848,Twitter for Android,"Saya ga bisa comment membela, beluma baca 905 halaman ruu omnibuslaw.. takut salah emosi.. "
2238325387,2020-10-08T23,1314344422138548224,Twitter for Android," Sang dosen gak sadar tanpa omnibus law, mafia laknat itu akan merajalela memeras investor"
1054313827485941760,2020-10-08T23,1314344415419224064,Twitter for Android," Ambigu. Ini bukan bentuk dukungan, isinya cuma ngadu doang ke pempus \eh bro ada demo nih di Jabar, yg demo itu serikat pekerja, isi demonya menolak omnibus law dan meminta pempus untuk menerbitkan perpu.\ Gitu doang? Udah?"
1179433400152678400,2020-10-08T23,1314344305289359360,Twitter for Android,Go! Go!
3331934354,2020-10-08T23,1314344262666989568,WordPress.com,"Liput demo penolakan Omnibus Law, jurnalis CNN Indonesia dipukul polisi, hp dibanting id card\u00a0diambil "
270141841,2020-10-08T23,1314344118466744321,Twitter for Android, Omnibus law produk tak sensitif di situasi pandemi
2156681544,2020-10-08T23,1314344043908743168,Twitter for Android,Tumben gak ada demo tandingan dukung Omnibus law ???? Wk...wk.... Jokowi
396276876,2020-10-08T23,1314344012988346368,Twitter Web App, Klo aku pribadi krn sibuk banget. Tp jujur aku ngga setuju sama omnibus law ini dan setuju sama aksi mahasiswa turun ke jalan. Jadi selamat berjuang ya adik adik... 
285907183,2020-10-08T23,1314343997867847680,Twitter for iPhone,scroll twitter pengen tau ttg omnibus law yang keluar cringe semua
1272430390645387265,2020-10-08T23,1314343990779469824,Twitter for Android, Bojonegoro gabisa dibilang sukses sih 
844486463844564992,2020-10-08T23,1314343985196920833,Twitter for Android,"Ini yang paling gw ngga bisa terima dari omnibus law, masa ya tega ngebiarin generasi masa depan ngga bisa liat hutan? "
1288727672500019200,2020-10-08T23,1314343932105388032,Twitter for Android," Pengrusakan lahan oleh investor sdh sejak kpn &amp; dimasa rezim siapa ya? Kmdn dg pengalaman itu, akan DIPERPARAH dg hadirnya OMNIBUS LAW???? Masak siiiih????"
1225109272565972994,2020-10-08T23,1314343906876682240,Twitter for Android,PAKE ALMAMATER APA ENGGAK GAK BIKIN OMNIBUSLAW DIBATALKAN GOBLOK
76671395,2020-10-08T23,1314343905354084353,Twitter for Android,"Gua ngetwit gini bukan berarti pro omnibus law, tu prodak emang ud cacat produksi. Tapi please, jangan riot ato keos. Kasian yang masi berusaha bertahan di pandemi gini."
247980397,2020-10-08T23,1314343864862343168,Twitter for Android,Jawabarat menolak RUU Omnibuslaw
1175610065388097536,2020-10-08T23,1314343862568067072,Twitter for Android,Gub Kalbar tolak OMNIBUS LAW
1308789597015437314,2020-10-08T23,1314343857639714821,Twitter for Android,Gelombang Demonstrasi Penolakan UU Cipta Kerja (UU Omnibus Law) | Serba-serbi MMC Gelombang penolakan terhadap pengesahan Omnibus Law Cipta Kerja semakin hari semakin memanas. Beragam unggahan hingga .
116911237,2020-10-08T23,1314343803499683840,Twitter for Android,"September muncul issue PKI, oktober Omnibus Law, Nopember...??? Desember lawan sinterklas, tapi terima kado...kalau ada kadonya...."
907347852,2020-10-08T23,1314343775288750081,Twitter for Android,"banyak kasus pelecehan seksual, pemerkosaan, dll. Kemarin ngomongnya perlu dikaji kembali, kenapa gak didahulukan itu aja dulu? Kenapa UU MK, omnibus law duluan? Poin mana yang dibilang urgent? Prosesnya kilat lagi"
